YEAR,AADTT,TRAFFIC_OPEN_DATE,SN,PRECIPITATION,TEMPERATURE,IRI,STATION_ID
1991,154.0,1980,3.700000048,674.2999878,24.20000076,2.420000076,15_1006
1991,81.0,1981,4.199999809,1853.699951,17.0,1.6616000176,5_3048
1991,153.0,1971,3.299999952,1480.800049,14.69999981,1.8585999966,47_3075
1991,170.0,1984,5.800000191,676.2000122,24.20000076,2.515000105,15_1003
1991,673.0,1986,6.5,1306.599976,21.89999962,1.2671999692,48_1060
1991,350.0,1984,4.0,714.5999756,15.39999962,2.0780000212000003,40_4165
1991,211.0,1984,3.200000048,1397.699951,17.0,1.1042000057999999,37_1030
1991,125.0,1971,4.0,212.6000061,18.70000076,1.3101999998,6_8201
1991,406.0,1974,3.900000095,1770.699951,21.29999924,0.9937999963999999,12_9054
1991,327.0,1976,4.199999809,544.0,15.89999962,0.9596000076,6_2647
1991,492.0,1985,3.299999952,319.7000122,6.800000191,1.2485999824,16_1021
1991,15.0,1984,3.700000048,549.7000122,15.89999962,0.7536000016,35_1112
1991,612.0,1986,3.599999905,312.3999939,9.300000191,0.7349999904,35_1022
1991,1430.0,1985,6.099999905,1059.800049,13.89999962,0.9394000053999999,34_1638
1991,208.0,1986,7.199999809,993.7999878,14.0,0.9421999932,17_1003
1991,104.0,1970,4.0,934.0999756,16.20000076,1.7228000045999998,6_1253
1991,155.0,1982,4.300000191,458.7000122,7.5,1.0254000184,30_1001
1991,481.0,1981,7.199999809,895.5,11.80000019,1.6996000290000002,18_2009
1991,1752.0,1976,5.199999809,385.7999878,17.89999962,1.6618000030000002,6_2004
1991,1160.0,1985,8.300000191,1318.400024,8.699999809,0.7525999902,23_1012
1991,68.0,1971,2.5,1019.400024,7.400000095,0.8012999949999999,26_1001
1991,188.0,1970,3.700000048,1082.400024,6.099999905,1.7748000145999998,27_1029
1991,297.0,1982,4.199999809,292.5,8.5,1.4343999864,35_2006
1991,116.0,1970,3.0,1612.400024,19.89999962,0.8687999966,48_3559
1991,80.0,1975,4.900000095,844.5999756,9.5,1.7697999954,26_1010
1991,92.0,1974,2.599999905,886.7999878,16.0,2.336800003,48_3609
1991,183.0,1983,6.300000191,332.5,7.5,1.0053999900000001,56_2018
1991,468.0,1984,4.800000191,1459.199951,4.300000191,2.143200016,85_1801
1991,214.0,1983,4.800000191,1219.699951,3.5,0.9460000038,85_1808
1991,225.0,1984,7.900000095,867.5999756,7.400000095,1.0736000062,50_1002
1991,77.0,1982,2.799999952,243.5,9.800000191,1.0798000336000002,53_1501
1992,1938.0,1973,3.5,219.1999969,23.20000076,2.5696000575999998,6_8151
1992,1210.0,1985,8.300000191,960.0999756,7.5,0.7149999856,23_1012
1992,53.0,1982,2.799999952,292.1000061,10.5,1.1451999664,53_1501
1992,1615.0,1985,6.099999905,921.7000122,12.19999981,0.8991999982,34_1638
1992,82.0,1975,4.900000095,891.2999878,8.100000381,1.273599982,26_1010
1992,121.0,1983,4.800000191,1182.800049,2.700000048,0.892199993,85_1808
1992,317.0,1974,4.400000095,1013.099976,13.19999981,0.7919999958,29_1005
1992,146.0,1974,4.300000191,1300.599976,21.89999962,1.120200014,12_3996
1992,307.0,1985,5.5,1598.300049,16.79999924,0.9483999966000001,1_1021
1992,3000.0,1976,5.199999809,447.0,18.39999962,1.8384000061999999,6_2004
1992,674.0,1972,4.099999905,1624.199951,17.39999962,0.926399994,1_4125
1992,209.0,1984,3.200000048,1226.900024,16.10000038,0.9996000051999999,37_1030
1992,1022.0,1975,5.699999809,1626.0,23.60000038,1.0021999956,12_3995
1992,168.0,1982,4.300000191,455.1000061,7.699999809,1.0575999976000001,30_1001
1992,16.0,1984,3.700000048,456.2999878,15.80000019,0.7826000094,35_1112
1992,269.0,1976,4.199999809,599.9000244,16.70000076,0.9177999972,6_2647
1992,183.0,1983,6.300000191,292.3999939,8.100000381,1.0494000198,56_2018
1992,483.0,1981,7.199999809,1192.900024,10.39999962,1.7424000264,18_2009
1992,23.0,1978,2.0,1335.900024,15.5,1.4614000321999998,28_3083
1992,354.0,1989,5.699999809,1240.800049,15.5,1.1042000055999999,28_3082
1992,2541.0,1988,8.0,1425.0,14.69999981,0.8337999942,1_4126
1992,526.0,1984,4.400000095,1619.5,20.5,0.846600008,12_4105
1992,154.0,1970,3.0,1333.800049,19.70000076,0.8468000054000001,48_3559
1992,134.0,1983,2.799999952,1465.900024,22.70000076,1.1963999988,12_4107
1992,142.0,1971,4.0,219.8999939,18.89999962,1.3961999894,6_8201
1992,199.0,1986,5.199999809,1943.300049,19.29999924,0.7351999996,12_4108
1992,207.0,1970,3.700000048,641.2000122,5.800000191,1.8625999927999999,27_1029
1992,557.0,1982,4.0,1563.199951,24.79999924,0.6460000156,12_4103
1992,429.0,1974,3.900000095,1613.099976,20.29999924,0.9850000024,12_9054
1992,1146.0,1986,5.199999809,1721.800049,18.60000038,0.7161999943999999,12_4097
1992,247.0,1986,7.199999809,808.4000244,13.80000019,0.9731999994,17_1003
1992,173.0,1980,4.5,1448.099976,16.10000038,0.7197999954000001,13_4111
1992,240.0,1984,7.900000095,872.7999878,5.800000191,1.1157999994,50_1002
1992,55.0,1971,2.5,820.2999878,5.900000095,0.7343999862,26_1001
1992,1052.0,1984,6.300000191,1313.0,18.10000038,1.2686000346,48_1049
1992,474.0,1984,4.800000191,1480.400024,4.0,2.1394000052,85_1801
1992,76.0,1971,3.299999952,1380.300049,13.39999962,1.7907999992,47_3075
1992,171.0,1986,5.800000191,1443.900024,16.70000076,1.07385000585,28_1016
1992,51.0,1970,4.0,977.0,17.0,1.755099976,6_1253
1992,81.0,1970,2.400000095,2012.400024,15.0,1.6331999541999997,45_1008
1992,130.0,1979,4.0,1496.800049,24.60000038,0.6702000024,12_1060
1992,402.0,1985,3.299999952,239.3999939,7.599999905,1.2782000068000001,16_1021
1993,172.0,1982,4.300000191,772.0,5.5,1.0782000064,30_1001
1993,167.0,1984,4.800000191,1471.0,4.300000191,2.4582000256,85_1801
1993,167.0,1983,6.300000191,450.2999878,5.900000095,1.0497999906,56_2018
1993,447.0,1974,4.400000095,1531.400024,12.80000019,0.8080000042,29_1005
1993,173.0,1986,5.800000191,1300.699951,16.60000038,1.0516000032000001,28_1016
1993,173.0,1971,4.0,221.3000031,18.5,1.4184000012,6_8201
1993,78.0,1971,2.5,734.2000122,6.099999905,0.7513999938,26_1001
1993,184.0,1970,3.700000048,823.0,4.800000191,1.9286000014,27_1029
1993,130.0,1975,4.900000095,797.2999878,7.900000095,1.4405999902,26_1010
1993,151.0,1970,4.0,1484.400024,15.89999962,1.7748999953999998,6_1253
1993,70.0,1983,4.800000191,1589.900024,3.700000048,0.8639999986,85_1808
1993,1149.0,1981,3.099999905,1338.099976,15.60000038,1.5707999944,40_1017
1993,1146.0,1985,6.099999905,1193.599976,12.89999962,0.9227999925999999,34_1638
1993,684.0,1986,6.5,1224.800049,21.5,1.3412999869,48_1060
1993,1322.0,1984,6.300000191,1191.400024,18.29999924,1.351999998,48_1049
1993,430.0,1976,4.199999809,771.2000122,16.0,0.943599987,6_2647
1993,126.0,1984,5.800000191,699.2999878,23.79999924,2.440999985,15_1003
1993,188.0,1980,3.700000048,701.7999878,23.79999924,2.332000017,15_1006
1993,3000.0,1976,5.199999809,672.7999878,17.89999962,2.1133999348,6_2004
1993,87.0,1981,4.199999809,1305.199951,16.10000038,1.6889999866,5_3048
1993,55.0,1982,2.799999952,233.3000031,8.600000381,1.2652000187999999,53_1501
1993,258.0,1984,4.900000095,738.0999756,23.39999962,1.875,15_1008
1993,148.0,1978,3.0,1093.0,16.20000076,1.5888000011999999,40_1015
1993,224.0,1984,4.0,902.2000122,13.80000019,2.0055999756,40_4165
1993,219.0,1984,3.200000048,1107.900024,16.39999962,1.0624000072,37_1030
1993,223.0,1975,2.799999952,438.2999878,24.10000038,1.506000042,15_7080
1993,909.0,1986,3.599999905,216.5,9.899999619,0.7649999856,35_1022
1993,776.0,1985,3.299999952,430.7000122,5.099999905,1.2416000128,16_1021
1994,92.0,1981,4.199999809,1465.699951,16.60000038,1.6737999916,5_3048
1994,2696.0,1988,8.0,1778.5,15.89999962,0.8403999926000001,1_4126
1994,184.0,1975,4.900000095,928.5,8.0,1.4569999932,26_1010
1994,744.0,1986,6.5,1063.300049,22.20000076,1.3735333282666666,48_1060
1994,1149.0,1985,6.099999905,1193.0,13.0,0.9606000068,34_1638
1994,446.0,1984,4.800000191,1546.699951,5.199999809,2.5284000396,85_1801
1994,205.0,1970,3.700000048,832.0,5.699999809,1.9854000092,27_1029
1994,195.0,1982,4.300000191,332.8999939,7.699999809,1.1155999898000002,30_1001
1994,136.0,1971,3.299999952,1683.5,13.60000038,2.0534000396,47_3075
1994,93.0,1983,4.800000191,1509.0,4.0,0.906400001,85_1808
1994,709.0,1972,4.099999905,1491.199951,18.39999962,1.0975999833999999,1_4125
1994,198.0,1984,3.200000048,1228.900024,16.60000038,1.1084000112,37_1030
1994,168.0,1986,5.800000191,1584.800049,17.0,1.0776000024,28_1016
1994,375.0,1989,5.699999809,1431.400024,16.0,1.1497999906,28_3082
1994,224.0,1984,4.0,809.7000122,15.30000019,2.027733326,40_4165
1994,24.0,1978,2.0,1522.5,15.89999962,1.3924000022,28_3083
1994,459.0,1984,3.700000048,275.2000122,17.29999924,0.8418999971,35_1112
1994,346.0,1985,5.5,1477.900024,17.89999962,0.988199997,1_1021
1994,160.0,1970,4.0,894.2000122,15.89999962,1.841555555666667,6_1253
1994,54.0,1982,2.799999952,247.6000061,11.0,1.1404000042,53_1501
1994,224.0,1984,7.900000095,952.5999756,6.099999905,1.2640500069,50_1002
1994,209.0,1970,3.0,1530.099976,19.89999962,1.0844999555000001,48_3559
1994,499.0,1974,4.400000095,1365.300049,13.60000038,0.7321999908000001,29_1005
1994,302.0,1982,4.0,2091.0,25.5,0.6208000062,12_4103
1994,1280.0,1985,8.300000191,1171.599976,7.900000095,0.8050000190000001,23_1012
1994,126.0,1979,4.0,2027.400024,25.29999924,0.6266000032,12_1060
1994,501.0,1975,5.699999809,1996.0,24.20000076,0.958800006,12_3995
1994,286.0,1986,7.199999809,979.5,13.39999962,0.927400005,17_1003
1994,132.0,1974,4.300000191,1350.300049,22.29999924,1.0807999846,12_3996
1994,79.0,1971,2.5,805.7000122,6.300000191,0.8218000052000001,26_1001
1994,472.0,1981,7.199999809,821.2000122,10.5,1.9286000014,18_2009
1994,411.0,1974,3.900000095,1538.800049,20.79999924,1.0409999848,12_9054
1994,100.0,1983,2.799999952,1974.199951,23.70000076,1.1536000013999999,12_4107
1994,633.0,1985,3.299999952,308.6000061,7.800000191,1.1898000002,16_1021
1994,530.0,1976,4.199999809,579.7000122,15.80000019,0.8843999864000001,6_2647
1995,193.0,1975,2.799999952,398.1000061,24.39999962,1.45599997,15_7080
1995,37.0,1984,3.700000048,354.2000122,16.60000038,0.836466666,35_1112
1995,198.0,1978,3.0,1059.800049,16.79999924,1.4498000145999999,40_1015
1995,689.0,1986,3.599999905,209.1999969,10.69999981,0.7817999957999999,35_1022
1995,760.0,1985,3.299999952,476.6000061,7.300000191,1.1972000122000002,16_1021
1995,305.0,1986,7.199999809,1149.900024,13.0,0.9649999857999999,17_1003
1995,200.0,1982,4.300000191,633.7999878,6.800000191,1.0815999984000002,30_1001
1995,229.0,1984,3.200000048,991.5999756,16.39999962,1.154600024,37_1030
1995,163.0,1971,4.0,271.8999939,18.70000076,1.3685999872,6_8201
1995,138.0,1984,5.800000191,466.5,24.20000076,2.404000044,15_1003
1995,297.0,1981,3.099999905,1118.800049,16.20000076,1.5552000046,40_1017
1995,224.0,1984,4.0,928.2999878,14.69999981,1.9749333382,40_4165
1995,202.0,1980,3.700000048,470.7999878,24.20000076,2.661999941,15_1006
1995,1338.0,1984,6.300000191,1174.5,19.10000038,1.4443999766000002,48_1049
1995,761.0,1986,6.5,886.5999756,22.10000038,1.4292000214666667,48_1060
1995,224.0,1984,7.900000095,1023.799988,7.0,1.27409998775,50_1002
1995,737.0,1972,4.099999905,1273.699951,18.29999924,1.1042000055999999,1_4125
1995,14.0,1982,2.799999952,369.7000122,9.899999619,1.2691999912,53_1501
1995,323.0,1985,5.5,1308.699951,17.89999962,1.0054000018,1_1021
1995,433.0,1984,4.800000191,1511.800049,4.900000095,2.6403999326000003,85_1801
1995,324.0,1984,4.900000095,722.2999878,23.70000076,1.804999948,15_1008
1995,602.0,1981,7.199999809,925.7999878,10.60000038,2.2753999707999997,18_2009
1995,102.0,1983,4.800000191,1408.800049,4.5,0.863200009,85_1808
1995,169.0,1986,5.800000191,1487.400024,17.10000038,1.1039999962,28_1016
1995,386.0,1989,5.699999809,1497.699951,16.0,1.2874000072,28_3082
1995,22.0,1978,2.0,1335.599976,15.89999962,1.7131999969999998,28_3083
1995,1320.0,1985,8.300000191,1119.0,7.800000191,0.8029999972,23_1012
1996,214.0,1982,4.300000191,428.5,4.900000095,1.1272000074000001,30_1001
1996,41.0,1982,2.799999952,358.7000122,8.399999619,1.3309999944,53_1501
1996,280.0,1986,5.800000191,1260.599976,16.79999924,1.0899999976,28_1016
1996,248.0,1984,7.900000095,1082.599976,7.400000095,1.2332000256,50_1002
1996,1376.0,1984,6.300000191,1056.800049,19.70000076,2.626000023,48_1049
1996,504.0,1974,3.900000095,1418.599976,19.79999924,1.1759999989999999,12_9054
1996,159.0,1971,3.299999952,1418.099976,13.19999981,1.8681999921999999,47_3075
1996,2860.0,1988,8.0,1624.599976,15.10000038,0.9485999942,1_4126
1997,910.0,1986,3.599999905,369.2000122,9.899999619,0.8478000048000001,35_1022
1997,1066.0,1986,6.5,1466.5,21.29999924,1.6712500155,48_1060
1997,267.0,1984,3.200000048,990.2999878,15.69999981,1.187199998,37_1030
1997,117.0,1971,2.5,722.4000244,5.900000095,0.7292000058,26_1001
1997,375.0,1975,2.799999952,758.4000244,24.39999962,1.51699996,15_7080
1997,56.0,1982,2.799999952,288.3999939,8.899999619,1.4690000296,53_1501
1997,289.0,1984,4.900000095,1132.5,23.70000076,1.875,15_1008
1997,216.0,1970,3.0,1361.300049,19.10000038,0.9124000073999999,48_3559
1997,1254.0,1985,6.099999905,982.9000244,12.69999981,1.029999995,34_1638
1997,450.0,1985,3.299999952,429.8999939,7.099999905,1.2349999746666667,16_1021
1997,490.0,1984,3.700000048,596.5,16.70000076,0.8764000058500001,35_1112
1997,1826.0,1975,5.699999809,1824.400024,24.5,1.1364000082,12_3995
1997,472.0,1974,4.400000095,869.7000122,12.89999962,0.7702000022,29_1005
1997,84.0,1984,5.800000191,936.2999878,24.20000076,2.525000095,15_1003
1997,478.0,1971,4.0,154.1000061,18.29999924,1.5281999828,6_8201
1997,1437.0,1985,8.300000191,1062.900024,7.099999905,0.7963999986,23_1012
1997,290.0,1984,4.800000191,1241.800049,4.900000095,2.9667999743999998,85_1801
1997,113.0,1983,4.800000191,1385.099976,3.900000095,0.8491999983999999,85_1808
1997,208.0,1986,5.800000191,1712.699951,16.60000038,1.0637999772,28_1016
1997,126.0,1975,4.900000095,759.9000244,7.800000191,1.6494000196000003,26_1010
1997,224.0,1984,4.0,1081.300049,14.69999981,2.03565000285,40_4165
1997,212.0,1982,4.300000191,504.7999878,7.099999905,1.0960000276000001,30_1001
1997,229.0,1980,3.700000048,936.0,24.20000076,2.378999949,15_1006
1997,416.0,1976,4.199999809,501.8999939,17.0,0.9522000073999999,6_2647
1997,375.0,1986,7.199999809,919.7000122,12.80000019,1.0037999986000001,17_1003
1997,262.0,1984,7.900000095,975.2999878,5.699999809,1.30211999424,50_1002
1998,278.0,1984,3.200000048,1296.699951,16.89999962,1.1636000154,37_1030
1998,177.0,1983,2.799999952,1789.300049,22.79999924,1.491199994,12_4107
1998,657.0,1981,7.199999809,1202.800049,12.60000038,3.4550000189000003,18_2009
1998,402.0,1976,4.199999809,1146.300049,15.60000038,1.1075999974,6_2647
1998,214.0,1978,3.0,1050.099976,17.20000076,1.7353999854000002,40_1015
1998,54.0,1981,4.199999809,1167.900024,18.20000076,2.0305999992,5_3048
1998,422.0,1989,5.699999809,1488.900024,16.89999962,1.4599999904,28_3082
1998,220.0,1970,3.0,1400.5,20.79999924,0.9063999892,48_3559
1998,837.0,1982,4.0,1732.199951,25.89999962,0.8247999906000001,12_4103
1998,201.0,1970,4.0,1794.300049,15.39999962,2.102399969,6_1253
1998,1530.0,1985,8.300000191,1415.599976,8.800000191,0.7866000176,23_1012
1998,199.0,1982,4.300000191,457.2999878,7.900000095,1.2565999986,30_1001
1998,257.0,1984,7.900000095,1362.400024,7.800000191,1.2926000119999999,50_1002
1998,1269.0,1985,6.099999905,880.9000244,14.5,0.999000001,34_1638
1998,57.0,1982,2.799999952,396.8999939,10.5,1.4883999824,53_1501
1998,81.0,1979,4.0,1616.400024,25.39999962,0.7130000113999999,12_1060
1998,126.0,1971,2.5,715.5,8.5,0.7322000026000001,26_1001
1998,188.0,1974,4.300000191,1282.199951,22.39999962,0.9506000042,12_3996
1998,1706.0,1986,5.199999809,1729.0,20.10000038,0.8126000047999999,12_4097
1998,473.0,1985,3.299999952,499.7999878,7.400000095,1.2292000055999999,16_1021
1998,488.0,1971,4.0,377.2000122,17.0,1.5440000057999999,6_8201
1998,513.0,1974,4.400000095,1315.699951,14.80000019,0.7855999828,29_1005
1998,28.0,1978,2.0,1310.599976,17.5,1.6009999754,28_3083
1998,395.0,1984,4.800000191,1128.0,6.199999809,3.1157999516,85_1801
1999,404.0,1984,4.800000191,1211.400024,7.199999809,3.1120000362,85_1801
1999,616.0,1971,4.0,144.0,17.29999924,1.6059999703999999,6_8201
1999,189.0,1982,4.300000191,385.1000061,8.5,1.1297999858,30_1001
1999,109.0,1983,4.800000191,1415.400024,6.300000191,0.8302000046,85_1808
1999,166.0,1984,5.800000191,547.4000244,23.70000076,2.496999979,15_1003
1999,379.0,1986,7.199999809,940.5999756,13.89999962,1.0296000122,17_1003
1999,287.0,1984,4.0,1024.699951,15.5,2.0941999436000005,40_4165
1999,542.0,1974,4.400000095,811.0,14.69999981,0.7956000089999999,29_1005
1999,377.0,1985,5.5,1266.5,18.10000038,1.1644000052,1_1021
1999,154.0,1971,3.299999952,1223.400024,15.39999962,1.8698000190000001,47_3075
1999,157.0,1980,3.700000048,548.2999878,23.70000076,2.411999941,15_1006
1999,1178.0,1986,6.5,634.5,22.20000076,1.7228000162000001,48_1060
1999,474.0,1976,4.199999809,566.2000122,15.39999962,1.2489999772,6_2647
1999,829.0,1972,4.099999905,1217.800049,18.39999962,1.3016000269999999,1_4125
1999,380.0,1984,7.900000095,954.0,7.800000191,1.3599999904,50_1002
1999,504.0,1975,2.799999952,322.2000122,23.5,1.483999968,15_7080
1999,29.0,1978,2.0,1334.099976,17.0,1.5603999854000001,28_3083
1999,496.0,1986,3.599999905,233.6000061,10.60000038,0.8225999952,35_1022
1999,289.0,1984,3.200000048,1450.699951,16.60000038,1.1697999954,37_1030
1999,3126.0,1988,8.0,1311.599976,16.10000038,0.9980000140000002,1_4126
1999,1854.0,1985,8.300000191,1231.099976,8.800000191,0.7521999952,23_1012
1999,377.0,1984,4.900000095,584.5,22.70000076,1.993999958,15_1008
1999,1178.0,1985,6.099999905,1329.800049,13.69999981,1.0277999878,34_1638
1999,530.0,1985,3.299999952,352.2000122,7.0,1.241599989,16_1021
1999,46.0,1982,2.799999952,228.8999939,9.800000191,1.5589999914,53_1501
1999,212.0,1970,4.0,801.0999756,15.80000019,2.1923999784,6_1253
2000,83.0,1979,4.0,1463.300049,24.60000038,0.7493999957999999,12_1060
2000,1701.0,1986,5.199999809,1121.5,18.79999924,0.7778000115999999,12_4097
2000,392.0,1984,7.900000095,1172.099976,6.300000191,1.4725333373333334,50_1002
2000,53.0,1982,2.799999952,205.1999969,8.699999809,1.6920000076000001,53_1501
2000,295.0,1984,3.200000048,1290.300049,15.60000038,1.15,37_1030
2000,405.0,1986,7.199999809,1200.400024,12.89999962,0.9796000004,17_1003
2000,730.0,1974,4.400000095,714.9000244,14.30000019,0.8187999963999999,29_1005
2000,239.0,1984,3.700000048,343.3999939,17.70000076,0.8371000050999999,35_1112
2001,194.0,1984,5.800000191,517.0,24.0,2.5,15_1003
2001,84.0,1971,2.5,886.7999878,7.900000095,0.7438000082,26_1001
2001,465.0,1986,7.199999809,946.7000122,13.69999981,1.031399989,17_1003
2001,565.0,1985,3.299999952,227.5,7.099999905,1.2016000032,16_1021
2001,1592.0,1985,6.099999905,841.9000244,13.5,1.063200021,34_1638
2001,31.0,1978,2.0,1812.300049,16.0,1.6463999986000002,28_3083
2001,424.0,1984,4.800000191,1300.199951,5.800000191,3.3084000588,85_1801
2001,325.0,1984,7.900000095,767.0999756,7.5,1.4517999967666666,50_1002
2001,572.0,1975,2.799999952,431.2999878,23.79999924,1.422000051,15_7080
2001,106.0,1983,4.800000191,1118.800049,5.300000191,0.8070000053999999,85_1808
2001,557.0,1976,4.199999809,715.9000244,16.60000038,1.4739999772,6_2647
2001,1843.0,1985,8.300000191,890.4000244,8.100000381,0.8131999969999999,23_1012
2001,31.0,1984,3.700000048,311.1000061,17.5,0.8699999988,35_1112
2001,193.0,1981,4.199999809,1652.300049,16.89999962,2.8682000162,5_3048
2001,655.0,1971,4.0,200.8000031,18.60000038,1.6363999844,6_8201
2001,220.0,1980,3.700000048,518.2999878,24.0,2.361999989,15_1006
2001,760.0,1974,4.400000095,1076.199951,15.0,0.8197999954,29_1005
2001,238.0,1970,4.0,1298.300049,16.79999924,2.2162000658,6_1253
2001,357.0,1984,4.900000095,822.0,23.20000076,2.102999926,15_1008
2001,465.0,1989,5.699999809,1869.699951,15.80000019,1.6925999882,28_3082
2002,714.0,1971,4.0,109.5,18.29999924,1.6128000020000002,6_8201
2002,32.0,1978,2.0,1897.300049,16.29999924,1.7009999988,28_3083
2002,321.0,1984,4.0,902.2000122,14.60000038,2.1349999902,40_4165
2002,132.0,1971,3.299999952,1558.400024,15.30000019,1.866999984,47_3075
2002,292.0,1984,7.900000095,1015.900024,7.099999905,1.4759200000800001,50_1002
2002,789.0,1974,4.400000095,957.2999878,12.60000038,0.8653999926000001,29_1005
2002,1609.0,1985,6.099999905,1150.199951,13.39999962,1.0414999843000001,34_1638
2002,45.0,1984,3.700000048,473.6000061,16.89999962,0.9157000004,35_1112
2002,1799.0,1985,8.300000191,1215.800049,8.100000381,0.8225000025,23_1012
2002,1713.0,1986,5.199999809,1903.5,19.5,0.7850000026,12_4097
2002,230.0,1979,4.0,1604.599976,25.0,0.7354000089999999,12_1060
2002,598.0,1976,4.199999809,576.7000122,16.29999924,1.629799986,6_2647
