VISIT_DATE,CONSTRUCTION_NO,STATE_CODE,STATE_CODE_EXP,VISIT_NO,RUN_NUMBER,SHRP_ID,IRI_LEFT_WHEEL_PATH,IRI_RIGHT_WHEEL_PATH,IRI_CENTER_LANE,MRI
12-04-2001,1,6,California,06264709,9,2647,1.557999969,1.381000042,,1.470000029
11-05-1999,1,6,California,06820108,3,8201,1.536000013,1.672999978,,1.603999972
10-04-2001,1,6,California,06125313,7,1253,1.894999981,2.477999926,,2.186000109
12-04-2001,1,6,California,06264709,2,2647,1.625,1.347000003,,1.485999942
12-06-2001,1,6,California,06820109,6,8201,1.608999968,1.654000044,,1.631999969
11-02-1999,1,6,California,06264708,3,2647,1.315000057,1.192000031,,1.253000021
10-30-1999,1,6,California,06125312,1,1253,1.950000048,2.335999966,,2.142999887
10-30-1999,1,6,California,06125312,4,1253,1.945000052,2.654999971,,2.299999952
12-06-2001,1,6,California,06820109,2,8201,1.595999956,1.684000015,,1.639999986
11-05-1999,1,6,California,06820108,5,8201,1.562000036,1.605000019,,1.582999945
11-05-1999,1,6,California,06820108,4,8201,1.572999954,1.675999999,,1.625
10-30-1999,1,6,California,06125312,5,1253,1.965000033,2.46600008,,2.21600008
10-04-2001,1,6,California,06125313,5,1253,1.911000013,2.519999981,,2.21600008
11-02-1999,1,6,California,06264708,8,2647,1.356999993,1.159999967,,1.258000016
10-30-1999,1,6,California,06125312,7,1253,1.932999969,2.381000042,,2.157000065
11-02-1999,1,6,California,06264708,7,2647,1.363999963,1.154000044,,1.258999944
11-02-1999,1,6,California,06264708,5,2647,1.281000018,1.207000017,,1.243999958
11-05-1999,1,6,California,06820108,2,8201,1.552999973,1.66900003,,1.610999942
10-30-1999,1,6,California,06125312,6,1253,1.922000051,2.371000051,,2.145999908
11-06-2007,1,6,California,06125316,5,1253,2.246000051,2.486999989,,2.367000103
03-11-2005,1,6,California,06820112,4,8201,1.616999984,1.718999982,,1.667999983
03-09-2007,1,6,California,06264712,7,2647,1.970000029,2.413000107,,2.191999912
02-25-2005,1,6,California,06125315,4,1253,1.952000022,2.450999975,,2.201999903
03-11-2005,1,6,California,06820112,6,8201,1.623999953,1.720999956,,1.672999978
11-06-2007,1,6,California,06125316,6,1253,2.176000118,2.519999981,,2.34800005
11-06-2007,1,6,California,06125316,1,1253,2.111000061,2.502000093,,2.305999994
03-09-2007,1,6,California,06264712,9,2647,2.012000084,2.437999964,,2.224999905
11-06-2007,1,6,California,06125316,3,1253,2.184999943,2.592000008,,2.388999939
03-11-2005,1,6,California,06820112,5,8201,1.631000042,1.710000038,,1.671000004
03-09-2007,1,6,California,06264712,5,2647,1.889000058,2.500999928,,2.194999933
02-25-2005,1,6,California,06125315,3,1253,1.947000027,2.380000114,,2.163000107
03-11-2005,1,6,California,06820112,3,8201,1.648000002,1.682000041,,1.664999962
02-25-2005,1,6,California,06125315,9,1253,1.968999982,2.319000006,,2.144000053
03-09-2007,1,6,California,06264712,8,2647,2.296000004,2.259000063,,2.278000116
11-06-2007,1,6,California,06125316,2,1253,2.278000116,2.516000032,,2.397000074
03-09-2007,1,6,California,06264712,6,2647,2.503999949,2.180000067,,2.342000008
02-25-2005,1,6,California,06125315,5,1253,1.899000049,2.247999907,,2.072999954
03-11-2005,1,6,California,06820112,2,8201,1.636000037,1.713000059,,1.674000025
06-23-1992,1,12,Florida,12410702,5,4107,1.144999981,1.248999953,,1.197000027
06-01-1992,1,12,Florida,12410502,3,4105,0.741999984,0.94599998,,0.843999982
07-17-1992,1,12,Florida,12905403,4,9054,0.875,1.085000038,,0.980000019
09-06-1994,1,12,Florida,12410703,5,4107,1.136000037,1.154000044,,1.144999981
06-11-1990,1,12,Florida,12410801,1,4108,0.648000002,0.763000011,,0.70599997
06-20-1990,1,12,Florida,12410501,5,4105,0.648999989,0.981999993,,0.814999998
06-18-1992,1,12,Florida,12410302,2,4103,0.637000024,0.638000011,,0.638000011
06-12-1992,1,12,Florida,12409702,1,4097,0.68900001,0.748000026,,0.717999995
06-12-1990,1,12,Florida,12409701,4,4097,0.662999988,0.741999984,,0.702000022
06-12-1990,1,12,Florida,12409701,5,4097,0.652999997,0.749000013,,0.700999975
07-06-1990,1,12,Florida,12106001,7,1060,0.588999987,0.685000002,,0.637000024
06-19-1992,1,12,Florida,12106002,4,1060,0.65200001,0.703999996,,0.677999973
06-12-1992,1,12,Florida,12409702,2,4097,0.675000012,0.760999978,,0.717999995
02-09-1998,1,12,Florida,12106004,5,1060,0.717999995,0.707000017,,0.712000012
02-09-1998,1,12,Florida,12106004,4,1060,0.68900001,0.717000008,,0.703000009
05-20-1996,1,12,Florida,12905405,2,9054,0.973999977,1.360000014,,1.167000055
06-01-1992,1,12,Florida,12410502,5,4105,0.734000027,0.930000007,,0.832000017
06-12-1992,1,12,Florida,12409702,4,4097,0.686999977,0.75,,0.718999982
07-09-1990,1,12,Florida,12399501,1,3995,0.934000015,1.069000006,,1.001999974
07-06-1990,1,12,Florida,12409901,2,4099,0.69599998,1.070000052,,0.883000016
09-07-1994,1,12,Florida,12905404,2,9054,0.904999971,1.18599999,,1.044999957
05-23-1994,1,12,Florida,12410303,4,4103,0.643000007,0.614000022,,0.628000021
07-17-1992,1,12,Florida,12905403,2,9054,0.875999987,1.075000048,,0.975000024
06-19-1990,1,12,Florida,12905401,2,9054,0.810000002,1.103000045,,0.95599997
07-06-1990,1,12,Florida,12410301,1,4103,0.611000001,0.676999986,,0.643999994
09-07-1994,1,12,Florida,12905404,3,9054,0.921999991,1.118000031,,1.019999981
02-09-1998,1,12,Florida,12106004,2,1060,0.726000011,0.741999984,,0.734000027
09-06-1994,1,12,Florida,12410703,4,4107,1.133999944,1.161000013,,1.148000002
06-18-1992,1,12,Florida,12410302,5,4103,0.662,0.602999985,,0.632000029
07-06-1990,1,12,Florida,12409901,6,4099,0.675999999,1.059000015,,0.867999971
06-23-1992,1,12,Florida,12410702,2,4107,1.141000032,1.251000047,,1.19599998
07-02-1991,1,12,Florida,12905402,2,9054,0.861000001,1.125,,0.992999971
02-09-1998,1,12,Florida,12106004,3,1060,0.72299999,0.676999986,,0.699999988
06-18-1992,1,12,Florida,12410302,4,4103,0.68900001,0.634000003,,0.661000013
05-20-1996,1,12,Florida,12905405,3,9054,0.976999998,1.363000035,,1.169999957
06-19-1990,1,12,Florida,12905401,4,9054,0.811999977,1.103999972,,0.958000004
07-06-1990,1,12,Florida,12106001,8,1060,0.596000016,0.666999996,,0.630999982
07-06-1990,1,12,Florida,12106001,2,1060,0.606000006,0.675999999,,0.640999973
07-02-1990,1,12,Florida,12399601,3,3996,1.151000023,0.944000006,,1.047999978
09-06-1994,1,12,Florida,12410703,3,4107,1.139999986,1.146000028,,1.143000007
07-02-1990,1,12,Florida,12399601,7,3996,1.215999961,0.981000006,,1.09800005
06-16-1992,1,12,Florida,12399602,4,3996,1.30400002,0.963999987,,1.133999944
05-24-1994,1,12,Florida,12106003,4,1060,0.620000005,0.639999986,,0.629999995
08-31-1994,1,12,Florida,12399603,5,3996,1.256000042,0.899999976,,1.077999949
06-19-1990,1,12,Florida,12905401,3,9054,0.781000018,1.077000022,,0.92900002
06-20-1990,1,12,Florida,12410501,1,4105,0.660000026,0.975000024,,0.816999972
06-11-1990,1,12,Florida,12410801,3,4108,0.625,0.777999997,,0.702000022
06-15-1992,1,12,Florida,12410802,3,4108,0.66900003,0.80400002,,0.736000001
07-06-1990,1,12,Florida,12410301,2,4103,0.638999999,0.677999973,,0.658999979
06-20-1990,1,12,Florida,12410501,3,4105,0.640999973,0.97299999,,0.806999981
05-24-1994,1,12,Florida,12399504,2,3995,0.875999987,1.01699996,,0.94599998
06-23-1992,1,12,Florida,12410702,4,4107,1.149999976,1.246000051,,1.197999954
07-02-1990,1,12,Florida,12399601,9,3996,1.164000034,0.970000029,,1.067000031
06-16-1992,1,12,Florida,12399602,3,3996,1.271000028,0.913999975,,1.093000054
07-09-1990,1,12,Florida,12399501,7,3995,0.911000013,1.093000054,,1.001999974
06-19-1990,1,12,Florida,12905401,5,9054,0.792999983,1.108999968,,0.950999975
06-11-1990,1,12,Florida,12410801,5,4108,0.644999981,0.799000025,,0.722000003
05-23-1994,1,12,Florida,12410303,5,4103,0.621999979,0.597000003,,0.610000014
07-02-1991,1,12,Florida,12905402,3,9054,0.865999997,1.120000005,,0.992999971
06-01-1992,1,12,Florida,12410502,1,4105,0.74000001,0.953999996,,0.847000003
05-24-1994,1,12,Florida,12106003,3,1060,0.579999983,0.67900002,,0.629999995
07-12-1990,1,12,Florida,12410701,1,4107,1.103000045,1.184000015,,1.143000007
07-09-1990,1,12,Florida,12399501,3,3995,0.907999992,1.116000056,,1.011999965
09-06-1994,1,12,Florida,12410703,1,4107,1.126000047,1.177999973,,1.151000023
06-19-1992,1,12,Florida,12399502,2,3995,0.948000014,1.037999988,,0.992999971
09-06-1994,1,12,Florida,12410703,2,4107,1.14199996,1.218999982,,1.180999994
05-24-1994,1,12,Florida,12399504,3,3995,0.883000016,1.039999962,,0.961000025
07-17-1992,1,12,Florida,12905403,3,9054,0.859000027,1.116000056,,0.987999976
09-07-1994,1,12,Florida,12905404,4,9054,0.924000025,1.149000049,,1.036999941
06-15-1992,1,12,Florida,12410802,4,4108,0.675999999,0.786000013,,0.731000006
05-20-1996,1,12,Florida,12905405,4,9054,1.003000021,1.386000037,,1.195000052
05-24-1994,1,12,Florida,12106003,1,1060,0.588999987,0.648999989,,0.619000018
08-31-1994,1,12,Florida,12399603,2,3996,1.27699995,0.890999973,,1.083999991
06-12-1990,1,12,Florida,12409701,3,4097,0.661000013,0.739000022,,0.699999988
07-06-1990,1,12,Florida,12410301,4,4103,0.652999997,0.657000005,,0.654999971
06-01-1992,1,12,Florida,12410502,4,4105,0.745000005,0.973999977,,0.859000027
07-02-1990,1,12,Florida,12399601,1,3996,1.200999975,0.949000001,,1.075000048
08-31-1994,1,12,Florida,12399603,4,3996,1.256000042,0.894999981,,1.075999975
07-12-1990,1,12,Florida,12410701,2,4107,1.123000026,1.167000055,,1.144999981
07-12-1990,1,12,Florida,12410701,3,4107,1.113000035,1.190000057,,1.15199995
06-19-1992,1,12,Florida,12106002,1,1060,0.651000023,0.689999998,,0.670000017
09-07-1994,1,12,Florida,12905404,1,9054,0.924000025,1.138000011,,1.031000018
05-23-1994,1,12,Florida,12410303,2,4103,0.621999979,0.591000021,,0.606000006
07-12-1990,1,12,Florida,12410701,4,4107,1.123999953,1.200000048,,1.161999941
07-09-1990,1,12,Florida,12399501,9,3995,0.922999978,1.087000012,,1.004999995
07-06-1990,1,12,Florida,12409901,8,4099,0.670000017,1.072999954,,0.870999992
06-12-1990,1,12,Florida,12409701,1,4097,0.662,0.736000001,,0.699000001
06-19-1992,1,12,Florida,12399503,5,3995,0.963,1.067000031,,1.014999986
05-24-1994,1,12,Florida,12106003,2,1060,0.64200002,0.616999984,,0.629000008
06-12-1992,1,12,Florida,12409702,3,4097,0.684000015,0.742999971,,0.713
05-24-1994,1,12,Florida,12399504,1,3995,0.89200002,1.039000034,,0.966000021
06-16-1992,1,12,Florida,12399602,2,3996,1.274000049,1.003999949,,1.139000058
08-31-1994,1,12,Florida,12399603,3,3996,1.261999965,0.901000023,,1.082000017
06-15-1992,1,12,Florida,12410802,2,4108,0.681999981,0.786000013,,0.734000027
06-18-1992,1,12,Florida,12410302,3,4103,0.629999995,0.656000018,,0.643000007
07-17-1992,1,12,Florida,12905403,1,9054,0.883000016,1.110999942,,0.996999979
05-23-1994,1,12,Florida,12410303,3,4103,0.657999992,0.592999995,,0.625999987
07-06-1990,1,12,Florida,12409901,1,4099,0.672999978,1.052999973,,0.862999976
06-23-1992,1,12,Florida,12410702,1,4107,1.146999955,1.263000011,,1.205000043
06-20-1990,1,12,Florida,12410501,2,4105,0.675000012,0.970000029,,0.822000027
07-02-1991,1,12,Florida,12905402,1,9054,0.855000019,1.151000023,,1.003000021
06-19-1992,1,12,Florida,12399502,1,3995,0.939999998,1.075999975,,1.008000016
07-02-1990,1,12,Florida,12399601,2,3996,1.18900001,0.977999985,,1.082999945
06-19-1990,1,12,Florida,12905401,1,9054,0.796999991,1.080000043,,0.93900001
09-07-1994,1,12,Florida,12905404,5,9054,0.921999991,1.220999956,,1.072000027
06-20-1990,1,12,Florida,12410501,4,4105,0.658999979,0.92900002,,0.79400003
07-06-1990,1,12,Florida,12410301,3,4103,0.64200002,0.66900003,,0.656000018
05-24-1994,1,12,Florida,12399504,4,3995,0.898999989,1.023000002,,0.961000025
07-06-1990,1,12,Florida,12106001,3,1060,0.619000018,0.694999993,,0.657000005
05-24-1994,1,12,Florida,12106003,5,1060,0.564999998,0.685000002,,0.625
06-11-1990,1,12,Florida,12410801,2,4108,0.623000026,0.774999976,,0.699000001
05-20-1996,1,12,Florida,12905405,5,9054,0.981999993,1.383999944,,1.182999969
07-02-1991,1,12,Florida,12905402,5,9054,0.860000014,1.136000037,,0.998000026
07-06-1990,1,12,Florida,12410301,5,4103,0.614000022,0.684000015,,0.648999989
06-16-1992,1,12,Florida,12399602,5,3996,1.33099997,0.938000023,,1.13499999
08-31-1994,1,12,Florida,12399603,1,3996,1.26699996,0.90200001,,1.083999991
06-19-1992,1,12,Florida,12399502,3,3995,0.935000002,1.047999978,,0.991999984
07-06-1990,1,12,Florida,12409901,7,4099,0.685000002,1.05400002,,0.870000005
06-01-1992,1,12,Florida,12410502,2,4105,0.749000013,0.953000009,,0.851000011
06-18-1992,1,12,Florida,12410302,1,4103,0.666000009,0.647000015,,0.656000018
05-20-1996,1,12,Florida,12905405,1,9054,1.001000047,1.330000043,,1.164999962
07-06-1990,1,12,Florida,12106001,6,1060,0.610000014,0.663999975,,0.637000024
06-19-1992,1,12,Florida,12106002,3,1060,0.625,0.703000009,,0.663999975
05-24-1994,1,12,Florida,12399504,5,3995,0.888000011,1.032999992,,0.959999979
06-19-1992,1,12,Florida,12399502,4,3995,0.958999991,1.047999978,,1.003000021
07-12-1990,1,12,Florida,12410701,5,4107,1.116999984,1.174000025,,1.146000028
06-16-1992,1,12,Florida,12399602,1,3996,1.241000056,0.958999991,,1.100000024
02-09-1998,1,12,Florida,12106004,1,1060,0.728999972,0.702000022,,0.716000021
06-19-1992,1,12,Florida,12106002,5,1060,0.657000005,0.683000028,,0.670000017
07-09-1990,1,12,Florida,12399501,4,3995,0.944000006,1.095000029,,1.019000053
06-19-1992,1,12,Florida,12106002,2,1060,0.643000007,0.69599998,,0.66900003
06-11-1990,1,12,Florida,12410801,4,4108,0.610000014,0.754000008,,0.681999981
06-15-1992,1,12,Florida,12410802,5,4108,0.67900002,0.787999988,,0.73299998
05-23-1994,1,12,Florida,12410303,1,4103,0.65200001,0.616999984,,0.634000003
07-17-1992,1,12,Florida,12905403,5,9054,0.852999985,1.116000056,,0.985000014
06-12-1992,1,12,Florida,12409702,5,4097,0.652999997,0.773000002,,0.713
06-12-1990,1,12,Florida,12409701,2,4097,0.660000026,0.740999997,,0.699999988
06-15-1992,1,12,Florida,12410802,1,4108,0.680000007,0.805000007,,0.741999984
07-02-1991,1,12,Florida,12905402,4,9054,0.819000006,1.144999981,,0.981999993
10-22-2002,1,12,Florida,12409705,2,4097,0.726000011,0.856000006,,0.791000009
10-28-2002,1,12,Florida,12106006,6,1060,0.711000025,0.751999974,,0.731000006
10-28-2002,1,12,Florida,12106006,4,1060,0.712000012,0.754999995,,0.734000027
10-22-2002,1,12,Florida,12409705,6,4097,0.717999995,0.859000027,,0.787999988
04-21-2004,1,12,Florida,12409707,6,4097,0.75999999,0.856999993,,0.808000028
04-21-2004,1,12,Florida,12409707,4,4097,0.727999985,0.866999984,,0.797999978
10-22-2002,1,12,Florida,12409705,3,4097,0.725000024,0.827000022,,0.776000023
01-28-2004,1,12,Florida,12409706,9,4097,0.723999977,0.874000013,,0.799000025
01-28-2004,1,12,Florida,12409706,5,4097,0.727999985,0.862999976,,0.795000017
04-21-2004,1,12,Florida,12409707,2,4097,0.763999999,0.838999987,,0.800999999
10-28-2002,1,12,Florida,12106006,1,1060,0.72299999,0.75,,0.736999989
10-28-2002,1,12,Florida,12106006,7,1060,0.725000024,0.754000008,,0.739000022
10-22-2002,1,12,Florida,12409705,5,4097,0.69599998,0.898999989,,0.797999978
10-28-2002,1,12,Florida,12106006,2,1060,0.730000019,0.742999971,,0.736000001
04-21-2004,1,12,Florida,12409707,5,4097,0.778999984,0.795000017,,0.787
06-23-1992,1,12,Florida,12410702,3,4107,1.148000002,1.22300005,,1.18599999
03-27-1997,1,12,Florida,12399505,3,3995,1.041000009,1.25999999,,1.151000023
02-06-1998,1,12,Florida,12410704,4,4107,1.347000003,1.661000013,,1.503999949
02-06-1998,1,12,Florida,12410704,2,4107,1.416000009,1.600000024,,1.508000016
02-10-1998,1,12,Florida,12399604,3,3996,0.971000016,0.949999988,,0.961000025
02-06-1998,1,12,Florida,12410704,3,4107,1.366999984,1.557000041,,1.462000012
03-27-1997,1,12,Florida,12399505,1,3995,1.006000042,1.286000013,,1.146000028
02-11-1998,1,12,Florida,12409703,5,4097,0.720000029,0.874000013,,0.796999991
02-10-1998,1,12,Florida,12399604,4,3996,0.90200001,0.961000025,,0.931999981
02-11-1998,1,12,Florida,12409703,1,4097,0.75,0.878000021,,0.81400001
02-09-1998,1,12,Florida,12410304,7,4103,0.751999974,0.896000028,,0.824000001
09-11-2000,1,12,Florida,12106005,5,1060,0.824000001,0.703999996,,0.763999999
02-10-1998,1,12,Florida,12399604,2,3996,0.999000013,0.933000028,,0.966000021
02-11-1998,1,12,Florida,12409703,4,4097,0.731999993,0.89200002,,0.811999977
03-27-1997,1,12,Florida,12399505,4,3995,1.003000021,1.287999988,,1.144999981
02-09-1998,1,12,Florida,12410304,1,4103,0.768999994,0.880999982,,0.824999988
03-27-1997,1,12,Florida,12399505,2,3995,0.967000008,1.297999978,,1.131999969
02-09-1998,1,12,Florida,12410304,4,4103,0.754999995,0.887000024,,0.82099998
10-22-2002,1,12,Florida,12409705,1,4097,0.713,0.829999983,,0.772000015
01-28-2004,1,12,Florida,12409706,6,4097,0.741999984,0.866999984,,0.805000007
08-18-2000,1,12,Florida,12409704,7,4097,0.728999972,0.816999972,,0.773000002
02-09-1998,1,12,Florida,12410304,6,4103,0.755999982,0.910000026,,0.833000004
02-06-1998,1,12,Florida,12410704,1,4107,1.328999996,1.690999985,,1.50999999
02-11-1998,1,12,Florida,12409703,2,4097,0.740999997,0.856000006,,0.799000025
02-10-1998,1,12,Florida,12399604,5,3996,0.989000022,0.916000009,,0.952000022
08-18-2000,1,12,Florida,12409704,3,4097,0.717999995,0.869000018,,0.79400003
09-11-2000,1,12,Florida,12106005,7,1060,0.842999995,0.691999972,,0.768000007
02-11-1998,1,12,Florida,12409703,3,4097,0.749000013,0.933000028,,0.841000021
02-06-1998,1,12,Florida,12410704,5,4107,1.363999963,1.580000043,,1.472000003
02-10-1998,1,12,Florida,12399604,1,3996,0.958999991,0.925000012,,0.941999972
03-27-1997,1,12,Florida,12399505,6,3995,0.971000016,1.245000005,,1.10800004
02-09-1998,1,12,Florida,12410304,5,4103,0.750999987,0.890999973,,0.82099998
08-18-2000,1,12,Florida,12409704,2,4097,0.720000029,0.851999998,,0.786000013
09-11-2000,1,12,Florida,12106005,6,1060,0.742999971,0.713,,0.727999985
09-11-2000,1,12,Florida,12106005,3,1060,0.773000002,0.744000018,,0.758000016
09-11-2000,1,12,Florida,12106005,4,1060,0.759000003,0.699000001,,0.728999972
08-18-2000,1,12,Florida,12409704,6,4097,0.718999982,0.800000012,,0.75999999
08-18-2000,1,12,Florida,12409704,5,4097,0.727999985,0.824000001,,0.776000023
01-28-2004,1,12,Florida,12409706,8,4097,0.740999997,0.867999971,,0.80400002
01-28-2004,1,12,Florida,12409706,7,4097,0.736999989,0.856000006,,0.796999991
04-21-2004,1,12,Florida,12409707,8,4097,0.730000019,0.838,,0.783999979
05-22-1992,1,13,Georgia,13411102,1,4111,0.677999973,0.730000019,,0.703999996
08-07-1990,1,13,Georgia,13411101,6,4111,0.663999975,0.80400002,,0.734000027
05-22-1992,1,13,Georgia,13411102,5,4111,0.680000007,0.772000015,,0.726000011
08-07-1990,1,13,Georgia,13411101,4,4111,0.66900003,0.764999986,,0.717000008
05-22-1992,1,13,Georgia,13411102,2,4111,0.690999985,0.750999987,,0.721000016
08-07-1990,1,13,Georgia,13411101,5,4111,0.657000005,0.76700002,,0.712000012
08-07-1990,1,13,Georgia,13411101,9,4111,0.647000015,0.774999976,,0.711000025
05-22-1992,1,13,Georgia,13411102,4,4111,0.689999998,0.748000026,,0.718999982
05-22-1992,1,13,Georgia,13411102,3,4111,0.689999998,0.768999994,,0.728999972
08-07-1990,1,13,Georgia,13411101,7,4111,0.658999979,0.75999999,,0.709999979
08-03-2005,1,15,Hawaii,15100608,1,1006,2.49000001,2.359999895,,2.424999952
08-08-2005,1,15,Hawaii,15100808,1,1008,2.905999899,2.322000027,,2.614000082
08-04-2005,1,15,Hawaii,15100308,1,1003,2.555999994,2.463000059,,2.50999999
02-20-1997,1,15,Hawaii,15100304,1,1003,2.494999886,2.553999901,,2.525000095
03-23-1995,1,15,Hawaii,15100303,1,1003,2.336999893,2.471999884,,2.404000044
02-21-1991,1,15,Hawaii,15100301,1,1003,2.552999973,2.476999998,,2.515000105
03-13-2003,1,15,Hawaii,15100607,1,1006,2.388999939,2.246999979,,2.318000078
02-03-1993,1,15,Hawaii,15100302,1,1003,2.420000076,2.461999893,,2.440999985
02-22-1991,1,15,Hawaii,15100601,1,1006,2.410000086,2.430000067,,2.420000076
03-21-1995,1,15,Hawaii,15100603,1,1006,3.088000059,2.236000061,,2.661999941
04-06-1999,1,15,Hawaii,15100605,1,1006,2.528000116,2.296999931,,2.411999941
09-05-2001,1,15,Hawaii,15100606,1,1006,2.437999964,2.285000086,,2.361999989
09-10-2001,1,15,Hawaii,15708006,1,7080,1.304999948,1.537999988,,1.422000051
03-30-1999,1,15,Hawaii,15100805,1,1008,2.107000113,1.881000042,,1.993999958
02-02-1993,1,15,Hawaii,15100602,1,1006,2.489000082,2.174999952,,2.332000017
03-31-1999,1,15,Hawaii,15708005,1,7080,1.386999965,1.582000017,,1.483999968
03-14-2003,1,15,Hawaii,15100307,1,1003,2.413000107,2.516000032,,2.463999987
02-17-1993,1,15,Hawaii,15708002,1,7080,1.411999941,1.600999951,,1.506000042
03-29-1995,1,15,Hawaii,15100803,1,1008,2.073999882,1.536000013,,1.804999948
03-28-1995,1,15,Hawaii,15708003,1,7080,1.348999977,1.562999964,,1.45599997
02-11-1997,1,15,Hawaii,15708004,1,7080,1.419999957,1.61500001,,1.51699996
02-18-1993,1,15,Hawaii,15100802,1,1008,2.059000015,1.690000057,,1.875
04-07-1999,1,15,Hawaii,15100305,1,1003,2.515000105,2.479000092,,2.496999979
03-06-2003,1,15,Hawaii,15100807,1,1008,2.256000042,2.082000017,,2.16899991
09-11-2001,1,15,Hawaii,15100806,1,1008,2.170000076,2.036000013,,2.102999926
03-05-2003,1,15,Hawaii,15708007,1,7080,1.322999954,1.585999966,,1.455000043
02-27-1991,1,15,Hawaii,15100801,1,1008,1.988999963,1.625,,1.807000041
09-06-2001,1,15,Hawaii,15100306,1,1003,2.51699996,2.48300004,,2.5
02-10-1997,1,15,Hawaii,15100804,1,1008,2.046999931,1.702999949,,1.875
02-20-1997,1,15,Hawaii,15100604,1,1006,2.444000006,2.313999891,,2.378999949
02-25-1991,1,15,Hawaii,15708001,1,7080,1.521999955,1.536000013,,1.529000044
12-04-1993,1,16,Idaho,16102106,6,1021,1.215999961,1.269000053,,1.243000031
09-08-1989,1,16,Idaho,16102101,1,1021,1.299999952,1.241999984,,1.271000028
06-20-1999,1,16,Idaho,16102111,6,1021,1.222000003,1.246000051,,1.233999968
09-20-1991,1,16,Idaho,16102104,4,1021,1.241999984,1.258999944,,1.25
09-08-1989,1,16,Idaho,16102101,5,1021,1.350000024,1.225999951,,1.287999988
06-20-1999,1,16,Idaho,16102111,4,1021,1.233999968,1.230999947,,1.231999993
07-20-1990,1,16,Idaho,16102102,6,1021,1.202999949,1.273000002,,1.238000035
10-05-1990,1,16,Idaho,16102103,1,1021,1.225999951,1.264000058,,1.245000005
09-14-1994,1,16,Idaho,16102107,2,1021,1.18900001,1.184000015,,1.187000036
09-08-1989,1,16,Idaho,16102101,3,1021,1.305999994,1.233999968,,1.269999981
07-20-1990,1,16,Idaho,16102102,5,1021,1.253999949,1.258999944,,1.256999969
07-20-1990,1,16,Idaho,16102102,7,1021,1.210000038,1.27699995,,1.243000031
12-04-1993,1,16,Idaho,16102106,7,1021,1.241999984,1.273000002,,1.258000016
07-18-1995,1,16,Idaho,16102108,8,1021,1.18599999,1.195000052,,1.190999985
09-08-1989,1,16,Idaho,16102101,4,1021,1.286999941,1.241999984,,1.264000058
09-08-1989,1,16,Idaho,16102101,2,1021,1.302999973,1.25,,1.276000023
09-20-1991,1,16,Idaho,16102104,3,1021,1.213999987,1.25999999,,1.236999989
07-20-1990,1,16,Idaho,16102102,4,1021,1.27699995,1.223999977,,1.251000047
07-20-1990,1,16,Idaho,16102102,3,1021,1.251000047,1.243000031,,1.246999979
09-20-1991,1,16,Idaho,16102104,2,1021,1.268000007,1.277999997,,1.273000002
07-18-1995,1,16,Idaho,16102108,7,1021,1.182999969,1.225000024,,1.203999996
07-18-1995,1,16,Idaho,16102108,6,1021,1.166000009,1.236999989,,1.200999975
12-04-1993,1,16,Idaho,16102106,1,1021,1.212000012,1.246999979,,1.228999972
09-14-1994,1,16,Idaho,16102107,7,1021,1.213000059,1.172000051,,1.192999959
09-14-1994,1,16,Idaho,16102107,9,1021,1.179999948,1.164000034,,1.172000051
07-23-1997,1,16,Idaho,16102109,5,1021,1.207000017,1.261000037,,1.233999968
07-23-1997,1,16,Idaho,16102109,3,1021,1.207000017,1.243999958,,1.225999951
07-23-1997,1,16,Idaho,16102109,4,1021,1.22300005,1.266000032,,1.245000005
07-18-1995,1,16,Idaho,16102108,3,1021,1.161000013,1.218000054,,1.190000057
10-26-1992,1,16,Idaho,16102105,6,1021,1.297000051,1.273000002,,1.284999967
10-26-1992,1,16,Idaho,16102105,1,1021,1.284000039,1.319000006,,1.302000046
10-26-1992,1,16,Idaho,16102105,5,1021,1.284000039,1.258000016,,1.271000028
07-18-1995,1,16,Idaho,16102108,1,1021,1.182000041,1.217000008,,1.200000048
10-26-1992,1,16,Idaho,16102105,3,1021,1.253999949,1.282999992,,1.268000007
09-20-1991,1,16,Idaho,16102104,5,1021,1.23300004,1.274000049,,1.253999949
09-14-1994,1,16,Idaho,16102107,5,1021,1.230999947,1.174000025,,1.202999949
10-15-2003,1,16,Idaho,16102113,3,1021,1.167999983,1.187000036,,1.177999973
10-15-2003,1,16,Idaho,16102113,4,1021,1.167999983,1.190000057,,1.17900002
10-15-2003,1,16,Idaho,16102113,5,1021,1.161000013,1.194000006,,1.177000046
10-26-1992,1,16,Idaho,16102105,7,1021,1.245000005,1.284999967,,1.264999986
12-04-1993,1,16,Idaho,16102106,3,1021,1.200999975,1.269999981,,1.235000014
12-04-1993,1,16,Idaho,16102106,5,1021,1.205000043,1.281000018,,1.243000031
08-05-2001,1,16,Idaho,16102112,6,1021,1.210000038,1.213000059,,1.212000012
08-05-2001,1,16,Idaho,16102112,7,1021,1.194000006,1.192999959,,1.192999959
10-15-2003,1,16,Idaho,16102113,9,1021,1.151000023,1.184000015,,1.167000055
10-15-2003,1,16,Idaho,16102113,1,1021,1.154999971,1.184999943,,1.169999957
09-14-1994,1,16,Idaho,16102107,3,1021,1.207000017,1.182000041,,1.194000006
06-20-1999,1,16,Idaho,16102111,1,1021,1.241000056,1.264999986,,1.253000021
